Дата,Tx,Tn,T,RRR,U,P,Po,Ff
2018-08-26,28.1,8.8,18.35,0.0,57.125,762.475,744.4375,1.125
2018-08-27,29.0,9.3,19.45,0.0,55.75,762.3875,744.4,1.25
2018-08-28,29.8,10.5,21.575,0.0,58.75,761.475,743.6875,1.0
2018-08-29,30.2,11.5,21.3625,0.0,52.25,763.6375,745.7375,2.0
2018-08-30,24.6,13.9,18.1,5.3,63.0,764.7624999999999,746.7,1.625
2018-08-31,25.3,11.8,17.825,8.0,73.875,765.1875,747.075,1.625
2018-09-01,25.2,10.7,18.2125,0.0,69.25,768.325,750.1875,1.5
2018-09-02,24.4,14.1,19.0125,0.0,65.75,769.5625,751.4125,2.25
2018-09-03,22.9,14.4,17.825,1.4,69.625,768.7,750.5,2.125
2018-09-04,24.8,13.4,18.875,0.0,64.125,767.5,749.3875,1.875
2018-09-05,27.9,13.4,20.0,0.0,53.625,766.4375,748.375,1.75
2018-09-06,26.0,14.8,19.85,0.0,50.0,765.825,747.8125,2.125
2018-09-07,25.4,12.0,18.1,0.0,53.875,765.5,747.3625,1.75
2018-09-08,25.7,9.4,17.65,0.0,49.5,766.2,748.025,1.25
2018-09-09,25.8,7.5,16.8375,0.0,54.125,765.825,747.5875,1.5
2018-09-10,20.7,13.5,16.825,0.0,64.25,766.0625,747.8375,1.625
2018-09-11,26.0,14.5,19.375,0.0,54.0,766.8,748.7625,1.625
2018-09-12,22.6,10.2,17.15,0.0,52.625,765.5375,747.3375,1.75
2018-09-13,22.5,16.4,19.325,0.0,62.5,762.55,744.5875,2.75
2018-09-14,21.5,6.1,13.925,0.0,68.75,764.875,746.5125,1.0
2018-09-15,24.5,8.2,15.9625,0.0,72.25,763.5,745.3375,0.75
2018-09-16,18.7,10.6,13.7875,38.0,82.625,758.7125,740.5,1.5
2018-09-17,17.7,8.0,12.25,2.0,65.25,763.0875,744.65,2.75
2018-09-18,18.3,7.1,12.225,0.2,75.25,762.3125,743.925,2.0
2018-09-19,23.8,6.5,14.2,0.0,71.75,763.35,745.0375,2.625
2018-09-20,25.1,12.1,17.4375,0.0,70.125,761.8875,743.825,2.0
2018-09-21,25.5,7.8,16.1625,0.0,73.25,764.875,746.6625,1.0
2018-09-22,26.9,8.6,17.975,0.0,63.125,762.8375,744.775,2.25
2018-09-23,11.9,9.7,13.0125,13.0,72.0,757.725,739.4375,3.0
2018-09-24,12.4,5.2,8.6875,14.3,85.375,756.8375,738.3375,3.5
2018-09-25,9.6,7.0,8.425,7.4,78.125,753.5875,735.15,3.75
2018-09-26,11.1,1.9,6.1375,0.0,69.875,766.55,747.575,2.625
2018-09-27,13.2,4.8,7.6375,17.0,80.25,757.4625,738.85,5.125
2018-09-28,16.7,5.0,10.825000000000001,3.0,79.0,756.2875,737.9125,4.5
2018-09-29,9.4,3.1,6.5625,2.4,76.0,761.65,742.925,1.625
2018-09-30,11.2,-0.8,4.825,0.0,73.125,768.5124999999999,749.4125,1.75
2018-10-01,13.7,2.0,7.4624999999999995,0.0,66.25,766.8,747.95,2.375
2018-10-02,9.0,3.5,6.475,4.0,82.875,761.775,742.975,1.25
2018-10-03,9.7,6.2,7.825,21.0,94.25,755.0375,736.55,1.875
2018-10-04,8.8,5.7,6.6875,7.0,87.25,751.3875,732.8625,3.25
2018-10-05,6.3,2.0,3.9250000000000003,2.0,74.5,764.4,745.3625,2.375
2018-10-06,12.6,1.2,8.725,2.0,86.75,765.7375,746.9875000000001,2.875
2018-10-07,17.5,5.6,11.1625,0.0,70.125,762.3375,743.85,3.875
2018-10-08,11.9,9.1,8.8625,6.0,80.0,763.125,744.475,2.25
2018-10-09,10.4,-1.0,4.2,0.0,76.5,770.8125,751.6125,0.75
2018-10-10,14.8,1.4,8.2125,0.0,69.25,769.1875,750.3,2.875
2018-10-11,15.3,6.4,10.6625,0.0,66.5,771.2875,752.55,1.625
2018-10-12,15.7,-0.4,7.125,0.0,73.375,776.2625,757.1625,1.5
2018-10-13,15.5,5.2,9.425,0.0,76.75,773.025,754.1625,2.375
2018-10-14,18.1,4.6,10.7375,0.0,81.625,770.9125,752.2125,2.0
2018-10-15,,7.4,11.6,0.0,79.5,771.325,752.6625,1.375
2018-10-16,18.5,2.0,9.3125,0.0,75.75,771.15,752.3,1.375
2018-10-17,19.5,5.3,10.475,0.0,74.125,769.875,751.1625,1.375
2018-10-18,19.7,1.2,9.5875,0.0,77.25,768.6125,749.875,0.875
2018-10-19,21.3,6.7,13.2875,0.0,74.25,763.4375,745.0875,1.125
2018-10-20,12.5,5.6,8.95,0.0,72.25,764.925,746.2,1.5
2018-10-21,6.8,1.2,5.15,1.0,76.0,768.8000000000001,749.75,1.25
2018-10-22,9.6,3.5,5.5,0.0,63.75,768.15,749.1375,0.75
2018-10-23,6.5,-0.8,2.6625,0.6,85.25,756.2625,737.35,2.125
2018-10-24,6.8,3.8,4.9875,3.9,88.625,742.7,724.275,2.125
2018-10-25,5.1,2.4,3.425,0.0,90.25,742.9625,724.4625,1.25
2018-10-26,3.7,-1.2,1.3,0.0,80.0,750.5375,731.6625,1.5
2018-10-27,5.7,0.2,2.8,4.5,82.125,758.625,739.65,3.0
2018-10-28,9.2,3.3,6.775,9.0,78.875,758.275,739.5625,3.375
2018-10-29,4.0,2.7,2.2375,5.0,86.875,771.175,751.875,2.5
2018-10-30,-0.4,-1.6,-1.0375,18.8,89.75,777.7625,758.0625,3.375
2018-10-31,1.0,-1.0,-0.15000000000000002,0.0,87.0,779.3625,759.6375,3.5
2018-11-01,5.6,0.9,3.275,0.0,87.125,780.1125,760.6625,2.5
2018-11-02,8.6,2.1,5.2250000000000005,0.0,74.125,777.8625000000001,758.575,3.125
2018-11-03,8.9,6.3,7.3125,0.0,77.75,773.2125,754.2875,3.125
2018-11-04,9.9,6.5,7.325,16.0,81.25,769.775,750.875,2.375
2018-11-05,5.3,-2.7,0.4624999999999999,0.0,91.0,774.75,755.2,0.5
2018-11-06,1.3,-4.0,-1.0875,0.0,96.25,774.3375,754.7,1.125
2018-11-07,2.7,-1.6,0.22499999999999998,0.0,96.875,771.85,752.3875,1.75
2018-11-08,2.5,1.2,1.65,0.5,96.0,768.8,749.55,1.875
2018-11-09,1.6,0.0,0.9375,0.5,91.25,769.1,749.725,1.0
2018-11-10,2.3,0.3,1.2625,0.6,91.125,770.85,751.475,1.25
2018-11-11,2.0,-2.9,-2.15,1.4,79.75,780.7125,760.85,2.75
2018-11-12,-2.2,-8.8,-6.05,0.0,71.875,785.375,765.1875,2.75
2018-11-13,-1.9,-9.9,-6.2625,0.0,60.375,783.05,762.8125,2.375
2018-11-14,-0.6,-5.9,-3.3125,0.0,65.375,774.575,754.75,3.125
2018-11-15,1.7,-4.5,-1.6,0.0,50.125,777.675,758.05,2.125
2018-11-16,1.6,-11.2,-6.137499999999999,0.0,66.5,784.1625,763.9875,0.875
2018-11-17,3.9,-12.4,-5.4125,0.0,62.0,780.1875,760.025,1.875
2018-11-18,0.6,-1.9,-0.17500000000000002,0.0,69.5,767.7625,748.3625,2.0
2018-11-19,1.2,-0.5,0.27499999999999997,0.0,91.25,772.1875,752.6875,0.75
2018-11-20,0.4,-1.5,-1.4625000000000001,0.0,86.25,771.975,752.3625,1.5
2018-11-21,-1.1,-3.7,-3.0125,0.0,82.0,768.425,748.7875,2.375
2018-11-22,-0.7,-5.8,-2.7,0.0,76.625,763.2625,743.775,3.75
2018-11-23,-0.5,-3.8,-1.8,0.0,63.75,766.2375,746.75,2.875
2018-11-24,-2.3,-2.8,-2.9375,0.0,75.25,764.1125,744.6125,4.5
2018-11-25,-3.6,-5.5,-4.5625,0.0,84.5,762.15,742.5625,2.625
2018-11-26,-2.6,-4.7,-4.6,10.3,88.625,758.8875,739.375,1.625
2018-11-27,-4.5,-10.0,-6.9,0.0,87.75,760.7,740.975,1.5
2018-11-28,-4.1,-6.3,-5.675,0.4,83.125,766.8875,747.075,2.625
2018-11-29,-6.1,-14.9,-11.825,0.0,84.5,780.575,759.925,1.75
2018-11-30,-5.9,-19.1,-13.9375,0.0,84.25,784.625,763.7125,0.75
2018-12-01,-8.2,-17.8,-13.275,0.0,75.75,779.075,758.3875,1.625
2018-12-02,-4.6,-9.6,-5.9375,6.9,84.5,767.975,748.15,3.0
2018-12-03,-5.1,-7.3,-6.6,0.4,80.5,767.0125,747.1625,2.875
2018-12-04,-2.1,-10.7,-5.612500000000001,0.0,79.375,767.15,747.3625,3.625
2018-12-05,-2.6,-3.5,-2.875,0.0,88.25,766.9875,747.3875,3.125
2018-12-06,-1.4,-3.7,-2.3,16.0,94.125,764.45,744.975,1.125
2018-12-07,-2.1,-2.5,-2.5625,5.3,90.75,763.45,744.0,2.5
2018-12-08,-3.6,-4.9,-4.275,0.0,89.25,762.0375,742.4625,1.25
2018-12-09,-0.7,-6.0,-3.825,5.6,91.125,758.225,738.7875,2.75
2018-12-10,1.3,-1.5,0.7375,5.4,92.0,755.8375,736.8,2.75
2018-12-11,0.9,0.0,0.325,13.2,95.5,758.575,739.4375,1.75
2018-12-12,0.2,0.1,3.469446951953614e-18,5.0,95.25,762.275,742.9875,3.125
2018-12-13,-1.4,-1.6,-1.5625,5.9,91.75,763.8625,744.45,2.75
2018-12-14,-2.8,-4.6,-3.5,0.6,89.5,769.45,749.7625,2.25
2018-12-15,-1.7,-3.1,-3.3375,0.0,90.875,773.275,753.4875,1.75
2018-12-16,-8.9,-8.9,-9.137500000000001,0.0,92.5,779.1875,758.825,1.0
2018-12-17,-13.5,-18.2,-15.375,0.6,86.875,779.2875,758.45,0.75
2018-12-18,-10.6,-15.9,-12.8,1.8,88.625,778.775,758.1125,1.0
2018-12-19,-7.4,-11.0,-8.775,3.2,89.5,778.3,757.9625,1.375
2018-12-20,-10.2,-12.8,-11.5625,0.8999999999999999,86.125,777.3,756.7875,1.375
2018-12-21,-5.8,-11.5,-8.3625,4.0,90.75,772.1375,751.975,2.25
2018-12-22,-5.9,-7.0,-6.025,11.4,91.0,763.625,743.9,2.375
2018-12-23,-5.3,-6.3,-5.95,1.7999999999999998,90.125,758.425,738.8375,2.25
2018-12-24,-7.3,-8.0,-7.625,12.0,90.375,755.25,735.6375,1.75
2018-12-25,-8.6,-14.5,-10.5375,2.7,90.625,760.3375,740.35,0.875
2018-12-26,-7.5,-9.2,-8.3,3.2,90.75,754.25,734.6125,1.75
2018-12-27,-7.4,-14.4,-9.6875,2.7,88.875,755.9625,736.15,1.125
2018-12-28,-6.2,-10.2,-7.8375,0.4,87.5,761.0,741.225,1.25
2018-12-29,-5.2,-7.0,-6.225,0.6,89.25,765.225,745.425,0.375
2018-12-30,-2.8,-6.1,-4.45,0.0,89.0,766.7125,747.05,1.875
2018-12-31,-5.2,-5.9,-6.0875,0.0,82.0,769.25,749.4125,2.5
2019-01-01,-3.4,-8.4,-5.925,1.6,86.375,765.4125,745.65,2.625
2019-01-02,-3.1,-4.5,-3.9125,4.8,86.75,757.2375,737.8125,4.75
2019-01-03,-2.6,-3.7,-3.0125,10.0,92.125,759.325,739.925,2.875
2019-01-04,-2.8,-3.5,-3.0375,4.4,92.25,760.4375,741.0125,1.625
2019-01-05,-4.4,-8.3,-6.0,0.8,91.75,758.9,739.275,0.875
2019-01-06,-7.4,-8.2,-8.8625,0.0,86.875,764.4,744.4625,1.125
2019-01-07,-10.5,-15.7,-12.9875,1.0,87.75,769.7375,749.3125,0.875
2019-01-08,-9.8,-17.4,-13.3,0.0,85.75,764.2125,743.9,2.5
2019-01-09,-11.1,-20.5,-14.525,0.0,85.0,764.3875,744.0125,0.875
2019-01-10,-6.9,-11.1,-7.9,4.0,90.75,766.275,746.3375,1.75
2019-01-11,-8.9,-14.4,-11.5875,2.8,89.625,761.9125,741.825,1.0
2019-01-12,-12.1,-16.6,-13.9625,1.6,86.125,751.1375,731.1375,2.625
2019-01-13,-3.5,-12.4,-7.199999999999999,1.4,88.625,748.6375,729.2,2.875
2019-01-14,-2.0,-4.8,-2.75,2.6,86.0,745.5,726.4625,4.25
2019-01-15,-0.2,-2.9,-2.0500000000000003,4.8,85.5,744.8375,725.8375,3.625
2019-01-16,-6.4,-12.6,-8.1375,0.8,88.0,749.5625,730.0375,1.625
2019-01-17,-2.2,-8.2,-4.7,0.8,83.375,754.175,734.7875,3.875
2019-01-18,0.9,-4.4,-0.30000000000000004,0.4,86.375,752.425,733.4125,5.375
2019-01-19,-3.7,-7.9,-3.3874999999999997,0.8,78.75,757.5625,738.175,3.5
2019-01-20,-3.8,-9.9,-6.3375,0.0,82.125,762.5,742.825,4.0
2019-01-21,-5.1,-7.9,-6.8875,2.2,82.375,758.9875,739.3125,3.0
2019-01-22,-12.4,-17.8,-15.2375,0.0,83.5,764.275,743.825,1.75
2019-01-23,-13.3,-25.7,-19.9125,0.0,81.875,768.7125,747.7875,0.625
2019-01-24,-12.2,-18.3,-15.8125,2.6,84.125,763.55,743.0875,1.875
2019-01-25,-8.9,-18.3,-14.7875,0.4,84.375,770.275,749.7125,0.75
2019-01-26,-9.4,-19.3,-12.775,14.2,85.0,765.025,744.725,3.0
2019-01-27,-8.4,-10.2,-8.975,22.0,88.625,755.525,735.8125,2.625
2019-01-28,-6.6,-10.3,-7.875,1.4,88.5,758.5125,738.75,2.0
2019-01-29,-1.6,-7.0,-3.35,0.3,91.75,761.5625,742.075,2.375
2019-01-30,,-4.8,-3.3875,0.0,93.375,762.3625,742.8625,2.625
2019-01-31,-0.2,-2.5,-1.3,0.0,92.875,762.775,743.4125,3.0
2019-02-01,-4.0,-4.5,-4.3625,0.0,93.75,764.125,744.4875,1.875
2019-02-02,-3.9,-6.8,-5.1,4.0,94.25,766.1875,746.4625,1.625
2019-02-03,1.3,-4.0,-1.4000000000000001,0.0,95.125,766.7375,747.25,2.375
2019-02-04,3.3,0.7,1.9000000000000001,0.0,92.0,766.6,747.4,2.875
2019-02-05,1.8,1.0,0.6375,0.0,81.875,770.45,751.0375,2.25
2019-02-06,0.4,-1.5,-0.775,5.0,87.125,768.075,748.5875,1.375
2019-02-07,-0.8,-3.5,-2.1875,2.7,88.75,765.05,745.55,1.0
2019-02-08,0.3,-5.0,-2.8,0.0,81.625,768.4875,748.85,2.375
2019-02-09,-2.1,-5.0,-3.4875,0.0,79.875,767.425,747.775,3.5
2019-02-10,-3.5,-7.0,-5.225,0.0,83.625,765.025,745.1875,3.75
2019-02-11,-0.6,-3.9,-1.875,0.0,89.375,762.975,743.5875,2.875
2019-02-12,1.3,-2.0,-0.33749999999999997,4.0,89.0,760.1875,740.9375,4.0
2019-02-13,0.5,-1.5,-0.8,23.0,93.0,757.4,738.2125,2.5
2019-02-14,-0.6,-9.8,-4.95,0.2,77.875,767.8375,748.0875,1.875
2019-02-15,1.8,-6.5,-0.775,0.0,86.0,765.1625,745.8,4.875
2019-02-16,4.8,1.5,2.275,0.0,79.0,760.975,741.9,3.25
2019-02-17,4.9,-1.8,1.5125000000000002,0.0,71.5,752.85,733.9375,5.125
2019-02-18,-0.9,-2.5,-1.6875,0.0,54.25,760.4,741.05,4.875
2019-02-19,1.0,-11.4,-5.175,0.0,64.75,765.7,745.9625,3.0
2019-02-20,1.1,-4.0,-1.0125,0.0,78.75,754.9,735.7625,4.0
2019-02-21,-3.0,-3.3,-2.8375,11.7,88.375,750.1375,731.0125,4.5
2019-02-22,-7.9,-9.7,-8.8875,2.9,75.125,760.15,740.3,4.125
2019-02-23,-4.0,-12.9,-8.875,0.0,62.25,774.0125,753.7625,2.125
2019-02-24,-0.6,-7.7,-4.225,7.4,88.5,769.375,749.6125,2.5
2019-02-25,3.5,-1.4,0.5125,1.6,87.25,758.325,739.2125,3.5
2019-02-26,1.8,0.1,0.7374999999999999,6.0,90.875,752.9125,733.9125,3.25
2019-02-27,-0.1,-1.7,-1.0625,1.1,77.25,758.25,739.0125,3.375
2019-02-28,0.4,-3.5,-1.4375,0.8,85.0,744.075,725.175,3.25
2019-03-01,1.8,-0.7,0.275,7.0,92.375,739.65,721.0125,1.25
2019-03-02,-4.2,-7.3,-5.3875,1.0,70.0,752.45,733.05,3.125
2019-03-03,-1.8,-12.3,-6.475,3.0,82.375,753.075,733.625,4.125
2019-03-04,1.5,-3.3,-0.9624999999999999,9.0,87.75,748.075,729.1,2.375
2019-03-05,4.3,1.0,2.275,7.1,91.875,745.175,726.5125,3.25
2019-03-06,1.0,1.0,-1.0125,1.6,75.125,750.825,731.8125,4.25
2019-03-07,-2.1,-13.4,-7.1125,0.0,64.125,768.3875,748.45,2.75
2019-03-08,3.0,-4.9,-0.5,0.0,76.5,760.975,741.7,3.875
2019-03-09,6.5,2.0,3.7625,6.0,71.0,755.8375,737.0375,3.125
2019-03-10,6.0,-0.9,1.8624999999999998,6.0,79.375,751.65,732.7875,2.125
2019-03-11,4.1,-0.1,1.4124999999999999,2.2,85.875,746.525,727.75,1.75
2019-03-12,1.5,-2.0,-0.875,2.2,74.875,753.2625,734.1875,2.75
2019-03-13,-0.8,-6.0,-4.2375,0.8,73.125,758.9125,739.4375,2.375
2019-03-14,2.4,-10.4,-4.0625,0.0,74.75,763.6375,744.0625,1.875
2019-03-15,2.3,-2.8,-0.4625,0.0,73.0,761.9125,742.625,3.375
2019-03-16,0.4,-2.8,-1.35,1.8,85.375,756.2,737.025,2.625
2019-03-17,1.8,-0.8,0.2375,0.0,83.875,758.2125,739.075,2.25
2019-03-18,3.8,0.7,1.575,0.0,87.25,765.6625,746.45,3.25
2019-03-19,6.5,1.3,3.6875,1.0,80.25,766.0875,747.0,3.5
2019-03-20,6.2,1.3,3.1875,0.4,80.625,768.35,749.15,2.125
2019-03-21,3.5,0.6,1.475,1.4,78.75,766.5125,747.2375,1.875
2019-03-22,2.8,0.0,1.05,10.0,86.5,760.025,740.9125,3.25
2019-03-23,3.9,-0.4,1.35,0.6,73.125,763.1875,744.0125,3.125
2019-03-24,1.6,-4.5,-1.0625,1.2,88.125,760.7625,741.475,2.0
2019-03-25,7.9,-3.8,1.4875000000000003,0.8,67.625,756.1125,737.1125,2.5
2019-03-26,8.0,-1.2,2.975,0.0,61.125,754.925,736.0625,2.5
2019-03-27,5.2,-4.3,0.15000000000000008,0.0,70.25,760.6875,741.475,1.875
2019-03-28,3.7,-5.9,-1.4125,0.0,64.125,766.3375,746.875,2.0
2019-03-29,2.1,-1.9,0.42499999999999993,1.6,77.0,763.5875,744.3375,1.75
2019-03-30,9.3,1.3,4.4875,0.4,83.75,760.0125,741.0875,2.5
2019-03-31,16.3,1.5,8.4375,0.0,61.875,758.575,740.0,3.0
2019-04-01,7.6,4.3,5.949999999999999,0.0,51.625,761.1125,742.3125,3.375
2019-04-02,7.7,-1.6,2.825,0.0,60.25,770.1,750.825,3.125
2019-04-03,9.0,-4.5,3.275,0.0,44.5,769.9875,750.725,2.375
2019-04-04,9.8,0.3,4.975,0.0,35.125,766.825,747.775,2.375
2019-04-05,4.4,0.9,2.675,0.8,63.75,765.6875,746.525,1.625
2019-04-06,6.3,1.5,2.5875,0.2,77.625,768.95,749.7125,1.375
2019-04-07,9.3,-5.5,2.4,0.0,72.75,767.35,748.1125,1.125
2019-04-08,14.2,2.8,7.95,0.0,51.75,763.2,744.475,2.875
2019-04-09,17.8,6.1,12.325,0.0,47.0,759.5125,741.175,3.125
2019-04-10,18.7,10.1,12.625,1.1,71.0,758.675,740.325,2.375
2019-04-11,9.6,6.6,7.9875,1.0,78.25,762.25,743.5375,2.375
2019-04-12,4.7,4.2,4.0125,34.0,85.0,763.4875,744.4875,4.5
2019-04-13,3.0,1.2,1.975,0.3,88.125,765.2875,746.0875,2.875
2019-04-14,0.8,0.0,0.55,28.5,92.5,766.1374999999999,746.8125,2.875
2019-04-15,9.2,-0.1,3.3249999999999997,18.0,74.75,767.7,748.525,3.75
2019-04-16,12.6,0.6,7.0375,0.0,40.875,768.925,749.9625,2.875
2019-04-17,10.4,1.0,6.2125,0.0,46.875,773.0125,753.9,2.625
2019-04-18,11.9,-1.4,5.9125,0.0,48.875,771.5625,752.4875,1.125
2019-04-19,12.4,0.6,6.637499999999999,0.0,43.375,772.1625,753.0625,1.125
2019-04-20,14.9,-1.6,7.25,0.0,46.0,769.7125,750.7375,1.25
2019-04-21,17.0,-0.6,9.2375,0.0,41.5,769.8125,750.95,0.875
2019-04-22,18.8,0.1,10.5375,0.0,42.25,771.3125,752.5375,1.25
2019-04-23,19.9,3.1,12.2125,0.0,42.625,771.025,752.35,2.0
2019-04-24,23.1,5.9,15.2875,0.0,39.25,770.4,751.95,1.5
2019-04-25,25.0,6.1,16.3375,0.0,43.75,767.9625,749.65,1.375
2019-04-26,23.9,12.3,18.0,0.2,37.25,764.875,746.7375,1.375
2019-04-27,24.1,14.0,18.5375,0.0,32.5,759.4375,741.4625,1.5
2019-04-28,12.8,7.5,9.825,0.0,54.75,758.0,739.475,2.625
2019-04-29,11.2,0.2,6.075,0.0,39.0,765.9625,747.0125,1.875
2019-04-30,13.7,2.5,7.75,0.0,35.125,764.7,745.9,1.125
2019-05-01,14.9,-0.3,8.5125,0.0,40.25,760.7375,742.0625,2.5
2019-05-02,11.2,5.8,7.8,6.6,86.0,749.2750000000001,730.875,2.25
2019-05-03,17.7,7.0,11.75,0.0,60.0,749.975,731.825,3.25
2019-05-04,10.5,7.9,8.9625,2.0,76.375,756.9875,738.6375,1.0
2019-05-05,22.8,4.9,14.525,0.0,63.125,760.675,742.45,3.0
2019-05-06,24.7,8.6,17.825,0.0,46.125,759.5625,741.5375,1.75
2019-05-07,25.0,7.0,17.2125,0.0,49.75,756.4375,738.475,1.25
2019-05-08,24.9,13.3,17.1875,19.0,63.25,757.225,739.225,1.0
2019-05-09,26.1,11.5,17.8,12.3,73.625,758.7375,740.7625,2.25
2019-05-10,21.7,15.7,18.025,1.0,71.0,759.75,741.8,1.875
2019-05-11,20.2,12.2,16.85,2.6,63.25,757.925,739.9375,3.875
2019-05-12,22.0,7.8,15.7125,0.0,63.125,767.15,748.825,0.875
2019-05-13,21.3,12.2,16.725,0.0,69.0,766.425,748.2,2.5
2019-05-14,24.1,13.3,18.0375,8.0,75.0,763.0,744.95,1.875
2019-05-15,17.8,14.0,15.575000000000001,18.0,90.5,763.125,744.9375,1.25
2019-05-16,20.2,11.6,15.225,0.0,71.0,765.7,747.4,2.5
2019-05-17,18.3,6.7,12.95,0.0,47.125,768.0625,749.525,1.875
2019-05-18,22.5,4.7,14.2375,0.0,57.25,764.7125,746.35,1.375
2019-05-19,21.8,6.4,15.225,0.0,53.25,763.4625,745.175,2.0
2019-05-20,23.2,6.4,15.825000000000001,0.0,50.75,765.7625,747.4875,1.25
2019-05-21,24.8,8.4,17.7625,0.0,54.25,764.5125,746.35,1.125
2019-05-22,22.9,10.2,17.7375,0.0,60.75,759.4,741.4,1.5
2019-05-23,25.6,11.5,17.6,3.0,72.875,754.5125,736.6375,1.375
2019-05-24,18.6,12.7,14.7625,1.0,72.875,758.25,740.1,1.625
2019-05-25,19.0,8.2,14.4875,2.0,68.0,758.0375,739.9,2.25
2019-05-26,20.2,12.3,15.6625,5.0,82.875,754.4125,736.4375,0.75
2019-05-27,21.1,9.8,15.725,0.0,64.0,757.9875,739.8875,2.625
2019-05-28,28.0,12.4,21.1125,0.0,54.25,761.8375,744.0,2.25
2019-05-29,28.1,15.7,22.6625,0.0,55.0,763.2,745.4375,2.5
2019-05-30,28.1,16.2,23.3375,0.0,52.5,763.5125,745.7875,2.5
2019-05-31,29.2,14.8,22.25,2.0,63.75,762.5625,744.8125,2.0
2019-06-01,23.9,15.7,19.6125,0.0,65.25,762.4375,744.4875,1.625
2019-06-02,25.1,10.4,19.9375,0.0,57.25,762.85,744.8875,1.75
2019-06-03,23.7,14.2,19.2625,0.0,58.125,762.4,744.5125,2.25
2019-06-04,22.7,8.9,16.3125,0.0,48.125,768.175,749.875,1.875
2019-06-05,25.8,7.6,18.2875,0.0,48.75,768.375,750.175,1.125
2019-06-06,28.3,9.9,20.1625,0.0,51.125,767.9375,749.9,0.875
2019-06-07,29.7,11.6,22.0,0.0,51.875,767.4,749.475,0.625
2019-06-08,30.9,13.7,22.4625,3.0,57.25,767.4,749.5375,0.75
2019-06-09,30.1,15.3,21.9125,3.0,66.0,767.575,749.675,1.0
2019-06-10,29.4,14.7,22.625,0.0,64.125,766.55,748.675,1.0
2019-06-11,29.5,15.1,22.6375,0.0,60.75,765.825,748.0125,0.875
2019-06-12,29.6,14.0,22.475,0.6,59.375,763.7,745.9125,1.0
2019-06-13,20.9,13.6,17.5375,0.0,46.875,767.85,749.6375,2.75
2019-06-14,26.4,7.0,17.925,6.0,55.5,765.6,747.4875,2.25
2019-06-15,21.2,15.8,18.55,25.0,83.625,760.6875,742.775,1.625
2019-06-16,24.3,12.1,18.5375,8.0,71.375,760.6125,742.6625,1.375
2019-06-17,25.7,11.2,19.0875,0.0,65.0,761.7375,743.75,1.375
2019-06-18,27.2,15.9,22.0625,0.0,62.625,759.95,742.2375,1.25
2019-06-19,27.1,13.9,21.45,0.0,50.625,761.825,743.9875,0.875
2019-06-20,29.4,12.4,22.0,0.0,55.25,763.0,745.1875,0.625
2019-06-21,30.0,14.5,23.5,0.0,54.0,763.2375,745.5375,1.25
2019-06-22,31.9,18.1,25.325,0.0,47.125,762.575,744.9875,2.0
2019-06-23,28.9,17.1,23.35,0.0,63.25,763.5375,745.85,1.75
2019-06-24,24.7,14.1,19.5125,36.0,61.625,766.0875,748.05,2.125
2019-06-25,23.9,12.5,18.725,0.0,46.75,769.725,751.55,1.875
2019-06-26,24.3,10.4,18.2875,0.0,56.625,767.575,749.45,1.75
2019-06-27,21.8,15.1,16.9875,53.0,91.125,755.25,737.35,1.25
2019-06-28,16.2,14.4,14.649999999999999,18.0,89.5,745.1,727.3125,3.375
2019-06-29,13.8,10.0,11.55,2.6,78.125,751.125,732.9625,3.625
2019-06-30,19.7,9.2,14.0375,10.8,76.625,756.05,737.9125,1.875
2019-07-01,26.5,10.1,19.625,0.0,66.5,755.5875,737.8125,2.625
2019-07-02,23.8,17.9,21.425,0.0,55.125,752.675,735.0875,3.25
2019-07-03,20.7,12.8,16.8125,0.8,63.25,754.9125,736.9875,3.375
2019-07-04,19.3,9.3,13.8125,0.9,59.75,757.875,739.675,3.375
2019-07-05,19.8,8.0,14.35,0.0,60.375,757.65,739.4875,2.75
2019-07-06,19.1,11.7,13.9125,18.0,73.375,752.3625,734.3,2.75
2019-07-07,20.7,9.8,14.975,1.1,67.625,752.525,734.5125,3.125
2019-07-08,22.2,11.1,15.9375,0.0,78.25,752.275,734.375,1.875
2019-07-09,21.6,10.9,15.925,0.0,70.875,751.25,733.4125,2.125
2019-07-10,19.6,9.5,14.112499999999999,1.6,76.375,750.6125000000001,732.625,2.625
2019-07-11,19.0,10.8,14.0875,6.0,81.25,751.5875,733.5875,2.0
2019-07-12,20.0,9.9,14.0625,6.0,81.25,754.6,736.5375,1.25
2019-07-13,19.3,11.7,14.675,4.0,76.625,756.375,738.2625,1.375
2019-07-14,19.6,10.1,14.4375,4.0,74.875,758.525,740.35,0.75
2019-07-15,22.6,7.8,14.9375,10.0,76.375,758.5125,740.3375,1.125
2019-07-16,24.8,13.5,16.15,28.0,85.0,757.425,739.3875,2.125
2019-07-17,20.0,14.6,16.1125,12.0,89.0,755.525,737.5875,0.875
2019-07-18,21.2,13.4,16.625,4.0,76.875,754.075,736.15,2.0
2019-07-19,21.1,13.1,16.2375,1.7,78.0,755.525,737.525,3.875
2019-07-20,24.1,14.3,18.3,0.8,66.625,759.55,741.6125,3.125
2019-07-21,23.5,11.9,17.9875,0.0,72.875,762.675,744.65,1.75
2019-07-22,26.3,12.2,19.962500000000002,0.0,68.125,762.375,744.4375,0.75
